Date,Source,Site ID,Daily_Mean_PM25_Concentration,UNITS,DAILY_AQI,Site_Name,PERCENT_COMPLETE,AQS_PARAMETER_DESC,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
24-Apr-2014,AQS,360610115,3.6,ug/m3 LC,15,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-Apr-2014,AQS,360610134,5.6,ug/m3 LC,23,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
26-Apr-2014,AQS,360610134,8.7,ug/m3 LC,36,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
27-Apr-2014,AQS,360610115,3.3,ug/m3 LC,14,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Apr-2014,AQS,360610115,5.4,ug/m3 LC,23,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
29-Apr-2014,AQS,360610134,6.7,ug/m3 LC,28,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
30-Apr-2014,AQS,360610128,6.8,ug/m3 LC,28,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
1-May-2014,AQS,360610115,11.1,ug/m3 LC,46,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-May-2014,AQS,360610134,10.4,ug/m3 LC,43,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
3-May-2014,AQS,360610134,10.7,ug/m3 LC,45,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
4-May-2014,AQS,360610128,3.6,ug/m3 LC,15,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
5-May-2014,AQS,360610134,7.9,ug/m3 LC,33,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
6-May-2014,AQS,360610128,4.9,ug/m3 LC,20,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
7-May-2014,AQS,360610134,5.1,ug/m3 LC,21,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
8-May-2014,AQS,360610134,16.4,ug/m3 LC,60,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
9-May-2014,AQS,360610134,9.5,ug/m3 LC,40,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
10-May-2014,AQS,360610134,10.7,ug/m3 LC,45,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
11-May-2014,AQS,360610134,8.6,ug/m3 LC,36,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
12-May-2014,AQS,360610115,18.5,ug/m3 LC,64,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-May-2014,AQS,360610134,8.1,ug/m3 LC,34,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-May-2014,AQS,360610134,10.6,ug/m3 LC,44,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-May-2014,AQS,360610134,8.9,ug/m3 LC,37,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-May-2014,AQS,360610115,7.9,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-May-2014,AQS,360610134,7.8,ug/m3 LC,33,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
18-May-2014,AQS,360610134,4.4,ug/m3 LC,18,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-May-2014,AQS,360610134,7.2,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
20-May-2014,AQS,360610134,10.2,ug/m3 LC,43,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
21-May-2014,AQS,360610128,14.5,ug/m3 LC,56,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
22-May-2014,AQS,360610134,16.4,ug/m3 LC,60,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
23-May-2014,AQS,360610134,15.7,ug/m3 LC,59,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-May-2014,AQS,360610128,4.8,ug/m3 LC,20,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-May-2014,AQS,360610128,7.5,ug/m3 LC,31,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
26-May-2014,AQS,360610134,14.2,ug/m3 LC,55,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
27-May-2014,AQS,360610128,16.7,ug/m3 LC,61,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
28-May-2014,AQS,360610128,3.8,ug/m3 LC,16,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
29-May-2014,AQS,360610134,6.9,ug/m3 LC,29,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
30-May-2014,AQS,360610134,7.4,ug/m3 LC,31,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
31-May-2014,AQS,360610134,3.6,ug/m3 LC,15,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
1-Jun-2014,AQS,360610134,7.5,ug/m3 LC,31,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
2-Jun-2014,AQS,360610115,8.8,ug/m3 LC,37,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
3-Jun-2014,AQS,360610134,14.3,ug/m3 LC,56,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
4-Jun-2014,AQS,360610134,18.6,ug/m3 LC,65,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
5-Jun-2014,AQS,360610134,5,ug/m3 LC,21,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
6-Jun-2014,AQS,360610134,3.3,ug/m3 LC,14,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
7-Jun-2014,AQS,360610134,7,ug/m3 LC,29,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
8-Jun-2014,AQS,360610134,8.1,ug/m3 LC,34,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
9-Jun-2014,AQS,360610134,10.3,ug/m3 LC,43,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
10-Jun-2014,AQS,360610134,16.5,ug/m3 LC,60,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
11-Jun-2014,AQS,360610128,5,ug/m3 LC,21,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
12-Jun-2014,AQS,360610134,7.4,ug/m3 LC,31,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
13-Jun-2014,AQS,360610134,10.6,ug/m3 LC,44,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-Jun-2014,AQS,360610134,4.5,ug/m3 LC,19,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-Jun-2014,AQS,360610134,4.7,ug/m3 LC,20,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-Jun-2014,AQS,360610134,11,ug/m3 LC,46,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
17-Jun-2014,AQS,360610115,19.5,ug/m3 LC,67,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
18-Jun-2014,AQS,360610115,8.7,ug/m3 LC,36,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
19-Jun-2014,AQS,360610134,10.6,ug/m3 LC,44,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
20-Jun-2014,AQS,360610134,2.3,ug/m3 LC,10,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
21-Jun-2014,AQS,360610128,3.3,ug/m3 LC,14,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
22-Jun-2014,AQS,360610134,9.5,ug/m3 LC,40,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
23-Jun-2014,AQS,360610134,6.6,ug/m3 LC,28,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-Jun-2014,AQS,360610115,4.5,ug/m3 LC,19,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
25-Jun-2014,AQS,360610134,8.9,ug/m3 LC,37,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
26-Jun-2014,AQS,360610128,4.3,ug/m3 LC,18,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
27-Jun-2014,AQS,360610128,3.9,ug/m3 LC,16,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
28-Jun-2014,AQS,360610134,9.1,ug/m3 LC,38,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
29-Jun-2014,AQS,360610115,4.3,ug/m3 LC,18,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
30-Jun-2014,AQS,360610115,5.3,ug/m3 LC,22,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
1-Jul-2014,AQS,360610134,10,ug/m3 LC,42,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
2-Jul-2014,AQS,360610115,11.3,ug/m3 LC,47,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
3-Jul-2014,AQS,360610115,14.3,ug/m3 LC,56,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
4-Jul-2014,AQS,360610134,8.2,ug/m3 LC,34,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
5-Jul-2014,AQS,360610134,2.8,ug/m3 LC,12,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
6-Jul-2014,AQS,360610134,7.1,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
7-Jul-2014,AQS,360610134,16,ug/m3 LC,59,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
8-Jul-2014,AQS,360610128,15.9,ug/m3 LC,59,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
9-Jul-2014,AQS,360610134,7.6,ug/m3 LC,32,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
10-Jul-2014,AQS,360610134,11.1,ug/m3 LC,46,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
11-Jul-2014,AQS,360610128,9.1,ug/m3 LC,38,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
12-Jul-2014,AQS,360610115,9,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
13-Jul-2014,AQS,360610134,10.3,ug/m3 LC,43,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-Jul-2014,AQS,360610115,9.8,ug/m3 LC,41,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
15-Jul-2014,AQS,360610115,10.6,ug/m3 LC,44,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
16-Jul-2014,AQS,360610134,12.1,ug/m3 LC,51,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
17-Jul-2014,AQS,360610134,6.3,ug/m3 LC,26,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
18-Jul-2014,AQS,360610134,5.4,ug/m3 LC,23,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-Jul-2014,AQS,360610128,10.7,ug/m3 LC,45,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
20-Jul-2014,AQS,360610128,5.2,ug/m3 LC,22,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
21-Jul-2014,AQS,360610134,9.9,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
22-Jul-2014,AQS,360610128,15,ug/m3 LC,57,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
23-Jul-2014,AQS,360610115,10.5,ug/m3 LC,44,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
24-Jul-2014,AQS,360610128,3,ug/m3 LC,13,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-Jul-2014,AQS,360610128,8.6,ug/m3 LC,36,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
26-Jul-2014,AQS,360610134,9.7,ug/m3 LC,40,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
27-Jul-2014,AQS,360610115,11.1,ug/m3 LC,46,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
28-Jul-2014,AQS,360610134,6.8,ug/m3 LC,28,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
29-Jul-2014,AQS,360610128,2,ug/m3 LC,8,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
30-Jul-2014,AQS,360610128,4.5,ug/m3 LC,19,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
31-Jul-2014,AQS,360610134,15.2,ug/m3 LC,58,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
1-Aug-2014,AQS,360610115,15,ug/m3 LC,57,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-Aug-2014,AQS,360610128,10,ug/m3 LC,42,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
3-Aug-2014,AQS,360610134,15.2,ug/m3 LC,58,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
4-Aug-2014,AQS,360610115,7.8,ug/m3 LC,33,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
5-Aug-2014,AQS,360610134,9.2,ug/m3 LC,38,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
6-Aug-2014,AQS,360610134,12.2,ug/m3 LC,51,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
7-Aug-2014,AQS,360610134,6.2,ug/m3 LC,26,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
8-Aug-2014,AQS,360610134,6,ug/m3 LC,25,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
9-Aug-2014,AQS,360610134,9.3,ug/m3 LC,39,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
10-Aug-2014,AQS,360610134,7.9,ug/m3 LC,33,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
11-Aug-2014,AQS,360610134,9.9,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
12-Aug-2014,AQS,360610134,6.5,ug/m3 LC,27,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
13-Aug-2014,AQS,360610115,3.8,ug/m3 LC,16,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
14-Aug-2014,AQS,360610134,5,ug/m3 LC,21,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-Aug-2014,AQS,360610134,7.2,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-Aug-2014,AQS,360610115,9.8,ug/m3 LC,41,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
17-Aug-2014,AQS,360610128,10.1,ug/m3 LC,42,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
18-Aug-2014,AQS,360610134,7.3,ug/m3 LC,30,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-Aug-2014,AQS,360610134,5.9,ug/m3 LC,25,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
20-Aug-2014,AQS,360610115,7.1,ug/m3 LC,30,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
21-Aug-2014,AQS,360610134,9.7,ug/m3 LC,40,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
22-Aug-2014,AQS,360610134,5.9,ug/m3 LC,25,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
23-Aug-2014,AQS,360610134,3.9,ug/m3 LC,16,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-Aug-2014,AQS,360610134,6.7,ug/m3 LC,28,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
25-Aug-2014,AQS,360610134,10.5,ug/m3 LC,44,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
26-Aug-2014,AQS,360610134,11.7,ug/m3 LC,49,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
27-Aug-2014,AQS,360610134,15.6,ug/m3 LC,58,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
28-Aug-2014,AQS,360610134,4.4,ug/m3 LC,18,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
29-Aug-2014,AQS,360610134,4.2,ug/m3 LC,18,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
30-Aug-2014,AQS,360610134,6.3,ug/m3 LC,26,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
31-Aug-2014,AQS,360610115,11.4,ug/m3 LC,48,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
1-Sep-2014,AQS,360610115,9.1,ug/m3 LC,38,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
2-Sep-2014,AQS,360610134,16.8,ug/m3 LC,61,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
3-Sep-2014,AQS,360610134,5.2,ug/m3 LC,22,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
4-Sep-2014,AQS,360610134,9.6,ug/m3 LC,40,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
5-Sep-2014,AQS,360610115,12.6,ug/m3 LC,52,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
6-Sep-2014,AQS,360610115,12.9,ug/m3 LC,53,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
7-Sep-2014,AQS,360610128,3.7,ug/m3 LC,15,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
8-Sep-2014,AQS,360610134,8.5,ug/m3 LC,35,DIVISION STREET,100,PM2.5 - Local Conditions,New York,New York,40.71436,-73.99518
9-Sep-2014,AQS,360610128,3.6,ug/m3 LC,15,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
10-Sep-2014,AQS,360610134,5.6,ug/m3 LC,23,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
11-Sep-2014,AQS,360610128,8.2,ug/m3 LC,34,PS 19,100,PM2.5 - Local Conditions,New York,New York,40.73,-73.984
12-Sep-2014,AQS,360610128,3.1,ug/m3 LC,13,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
13-Sep-2014,AQS,360610134,3.4,ug/m3 LC,14,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
14-Sep-2014,AQS,360610134,5.7,ug/m3 LC,24,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
15-Sep-2014,AQS,360610134,4.1,ug/m3 LC,17,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
16-Sep-2014,AQS,360610134,8,ug/m3 LC,33,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
17-Sep-2014,AQS,360610134,10.2,ug/m3 LC,43,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
18-Sep-2014,AQS,360610134,9.8,ug/m3 LC,41,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
19-Sep-2014,AQS,360610134,8.8,ug/m3 LC,37,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
20-Sep-2014,AQS,360610134,10.8,ug/m3 LC,45,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
21-Sep-2014,AQS,360610115,11,ug/m3 LC,46,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
22-Sep-2014,AQS,360610115,3.8,ug/m3 LC,16,Intermediate School 143,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.84955,-73.935649
23-Sep-2014,AQS,360610134,8.3,ug/m3 LC,35,DIVISION STREET,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.71436,-73.99518
24-Sep-2014,AQS,360610128,7.2,ug/m3 LC,30,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
25-Sep-2014,AQS,360610128,6.1,ug/m3 LC,25,PS 19,100,Acceptable PM2.5 AQI & Speciation Mass,New York,New York,40.73,-73.984
